id,lng,lat,name,outlet_id
EAUF-X3500010,4.916704494,43.888710586,La Durance à Caumont-sur-Durance [Bonpas],EAUF-V7200010
EAUF-Y0025010,1.963378217,42.488381862,Le Riu Rahur [L'Angoustrine] à Angoustrine-Villeneuve-des-Escaldes,EAUF-Y0025010
EAUF-Y0045010,1.847338222,42.49600295,Le Riu de Quérol à Porta [Carol],EAUF-Y0045010
EAUF-Y0244010,2.645168507,42.463875199,Le Tech à Arles-sur-Tech,EAUF-Y0284060
EAUF-Y0264010,2.71930811,42.494847914,Le Tech à Céret et à Reynès,EAUF-Y0284060
EAUF-Y0274010,2.831855665,42.518480458,Le Tech au Boulou,EAUF-Y0284060
EAUF-Y0284060,2.975790655,42.584040746,Le Tech à Argelès-sur-Mer et à Palau-del-Vidre,EAUF-Y0284060
EAUF-Y0404010,2.054627546,42.540109951,La Têt à Mont-Louis,EAUF-Y0474030
EAUF-Y0424010,2.315815332,42.56587183,La Têt à Serdinya [Joncet],EAUF-Y0474030
EAUF-Y0444010,2.486850937,42.64474106,La Têt à Marquixanes,EAUF-Y0474030
EAUF-Y0464030,2.561790959,42.660912574,La Têt [partielle] à Rodès,EAUF-Y0474030
EAUF-Y0466005,2.627998491,42.666836378,Le Bolès [Boulès] à Ille-sur-Têt,EAUF-Y0474030
EAUF-Y0474030,2.892828825,42.703618825,La Têt [partielle] à Perpignan [Pont-Joffre],EAUF-Y0474030
EAUF-Y0624020,2.521631376,42.785136171,L'Agly à Saint-Paul-de-Fenouillet [Clue de la Fou],EAUF-Y0674060
EAUF-Y0634030,2.621724309,42.764107928,L'Agly à Planèzes,EAUF-Y0674060
EAUF-Y0655010,2.744403882,42.80933846,Le Verdouble à Tautavel,EAUF-Y0674060
EAUF-Y0664040,2.730784927,42.777630866,L'Agly à Estagel [Mas de Jau],EAUF-Y0674060
EAUF-Y0674060,2.901017749,42.772715203,L'Agly à Rivesaltes,EAUF-Y0674060
EAUF-Y1105010,2.227006116,42.815330147,Le Rebenty à Saint-Martin-Lys,EAUF-Y1452020
EAUF-Y1112010,2.185091271,42.877681077,L'Aude à Belvianes-et-Cavirac et à Quillan,EAUF-Y1452020
EAUF-Y1135010,2.307574023,42.941339643,La Sals à Cassaignes,EAUF-Y1452020
EAUF-Y1141151,2.262520546,42.985207295,L'Aude à Alet-les-Bains,EAUF-Y1452020
EAUF-Y1232010,2.361289531,43.214641451,L'Aude à Carcassonne,EAUF-Y1452020
EAUF-Y1314010,2.083667924,43.280336022,Le Fresquel à Villepinte,EAUF-Y1452020
EAUF-Y1355210,2.224593356,43.275591641,La Rougeanne à Moussoulens,EAUF-Y1452020
EAUF-Y1364010,2.372654738,43.238312092,Le Fresquel à Carcassonne [Pont Rouge],EAUF-Y1452020
EAUF-Y1364020,2.263215113,43.255405384,Le Fresquel à Pezens,EAUF-Y1452020
EAUF-Y1415010,2.379208006,43.333714878,L'Orbiel à Lastours,EAUF-Y1452020
EAUF-Y1415020,2.430769444,43.232912926,L'Orbiel à Bouilhonnac [Villedubert],EAUF-Y1452020
EAUF-Y1422010,2.657567396,43.226368189,L'Aude à Puichéric,EAUF-Y1452020
EAUF-Y1422030,2.440727445,43.209514129,L'Aude à Trèbes [rue Voltaire],EAUF-Y1452020
EAUF-Y1452010,2.855417937,43.240145257,L'Aude à Ventenac-en-Minervois,EAUF-Y1452020
EAUF-Y1452020,2.926258363,43.234378956,L'Aude à Saint-Marcel-sur-Aude,EAUF-Y1452020
EAUF-Y1524010,2.567064349,43.038308235,L'Orbieu à Saint-Martin-des-Puits,EAUF-Y1452020
EAUF-Y1524020,2.619256122,43.092964533,L'Orbieu à Lagrasse [Pont RD 3],EAUF-Y1452020
EAUF-Y1564010,2.781459926,43.181553015,L'Orbieu à Luc-sur-Orbieu,EAUF-Y1452020
EAUF-Y1584020,2.864670711,43.213774445,L'Orbieu à Villedaigne,EAUF-Y1452020
EAUF-Y1605040,2.870353639,43.31735482,La Cesse à Bize-Minervois,EAUF-Y1605040
EAUF-Y1605050,2.900595625,43.284138832,La Cesse à Mirepeisset,EAUF-Y1605040
EAUF-Y1605060,2.83757319,43.342220167,La Cesse à Agel,EAUF-Y1605040
EAUF-Y2000027,3.680813389,44.014377612,L'Hérault à Saint-André-de-Majencoules,EAUF-Y2370020
EAUF-Y2010020,3.654646322,44.001180922,L'Arre au Vigan [La Terrisse],EAUF-Y2370020
EAUF-Y2030010,3.490085433,43.897968044,La Vis à Blandas [Lafoux de la Vis],EAUF-Y2370020
EAUF-Y2030020,3.672514803,43.936274749,La Vis à Saint-Laurent-le-Minier,EAUF-Y2370020
EAUF-Y2100010,3.702161,43.932107561,L'Hérault à Ganges,EAUF-Y2370020
EAUF-Y2100020,3.735831751,43.915407175,L'Hérault à Laroque,EAUF-Y2370020
EAUF-Y2140010,3.534623845,43.651522709,L'Hérault à Gignac,EAUF-Y2370020
EAUF-Y2140020,3.599180401,43.749188877,L'Hérault à Saint-Guilhem-le-Désert [La Combe du Corps],EAUF-Y2370020
EAUF-Y2210010,3.323993421,43.728488528,La Lergue à Lodève,EAUF-Y2370020
EAUF-Y2300020,3.470100762,43.570381096,L'Hérault à Aspiran,EAUF-Y2370020
EAUF-Y2330010,3.44418881,43.476126523,L'Hérault à Montagnac,EAUF-Y2370020
EAUF-Y2370020,3.47833641,43.326099291,L'Hérault à Agde,EAUF-Y2370020
EAUF-Y2500030,3.152622501,43.717210656,L'Orb à Lunas [Cazilhac],EAUF-Y2580020
EAUF-Y2510020,3.157282344,43.616029815,L'Orb à Bédarieux,EAUF-Y2580020
EAUF-Y2510030,3.137105618,43.594273749,L'Orb à Bédarieux [Hérépian],EAUF-Y2580020
EAUF-Y2520010,3.052249903,43.656819404,La Mare à Saint-Gervais-sur-Mare,EAUF-Y2580020
EAUF-Y2520020,3.120552724,43.617291459,La Mare à Villemagne-l'Argentière,EAUF-Y2580020
EAUF-Y2540020,2.91788505,43.557824674,Le Jaur à Olargues,EAUF-Y2580020
EAUF-Y2550010,2.9858399,43.534715464,L'Orb à Vieussan,EAUF-Y2580020
EAUF-Y2570010,3.046691065,43.45082769,L'Orb à Cessenon-sur-Orb,EAUF-Y2580020
EAUF-Y2570020,3.132476241,43.412224478,L'Orb à Thézan-lès-Béziers [Pont Doumergue],EAUF-Y2580020
EAUF-Y2574040,3.087817041,43.437424158,L'Orb à Cessenon-sur-Orb [Base canoé de Réals],EAUF-Y2580020
EAUF-Y2580020,3.208215241,43.338453385,L'Orb à Béziers [Béziers],EAUF-Y2580020
EAUF-Y3200020,3.87075972,43.651465264,Le Lez à Montferrier-sur-Lez [Lavalette],EAUF-Y3200030
EAUF-Y3200030,3.867579771,43.728780761,Le Lirou au Triadou [Pont du Lien],EAUF-Y3200030
EAUF-Y3210020,3.895080838,43.562967873,Le Lez à Lattes [3ème écluse],EAUF-Y3200030
EAUF-Y3210021,3.904095942,43.592487899,Le Lez à Montpellier,EAUF-Y3200030
EAUF-Y3414005,3.999878214,43.906614962,Le Vidourle à Quissac,EAUF-Y3464005
EAUF-Y3444020,4.075321314,43.871131839,Le Vidourle à Vic-le-Fesq,EAUF-Y3464005
EAUF-Y3454010,4.089161083,43.782286005,Le Vidourle à Sommières [Mairie],EAUF-Y3464005
EAUF-Y3464005,4.150629746,43.722998658,Le Vidourle à Gallargues-le-Montueux [Autoroute A9],EAUF-Y3464005
EAUF-Y3525011,4.263394589,43.719183624,Le Vieux Vistre à Vestric-et-Candiac,EAUF-Y3534010
EAUF-Y3534010,4.244717494,43.670541399,Le Vieux Vistre [lit mineur] au Cailar,EAUF-Y3534010
EAUF-Y4022010,5.514784767,43.500989079,L'Arc à Meyreuil [Pont de Bayeux],EAUF-Y4122020
EAUF-Y4122020,5.152379821,43.500074365,L'Arc à Berre-l'Étang,EAUF-Y4122020
EAUF-Y4214040,5.065317008,43.562840352,La Touloubre à Cornillon-Confoux [La Glacière],EAUF-Y4214040
EAUF-Y4604020,6.038024246,43.19256667,Le Gapeau à Solliès-Pont,EAUF-Y4624010
EAUF-Y4615020,6.111718636,43.18656239,Le Réal Martin à la Crau [Decapris],EAUF-Y4624010
EAUF-Y4624010,6.149729619,43.147115398,Le Gapeau à Hyères [Sainte-Eulalie],EAUF-Y4624010
EAUF-Y5032010,6.026203441,43.499943988,L'Argens à Châteauvert,EAUF-Y5312010
EAUF-Y5105010,6.17347747,43.441010999,Le Caramy à Vins-sur-Caramy [Les Marcounious],EAUF-Y5312010
EAUF-Y5106610,6.222379191,43.443354545,L'Issole à Cabasse [Pont des Fées],EAUF-Y5312010
EAUF-Y5106616,6.206817562,43.466698831,Le Caramy [Caramy aval Barrage] à Carcès,EAUF-Y5312010
EAUF-Y5112010,6.196413503,43.477786448,L'Argens à Carcès [aval],EAUF-Y5312010
EAUF-Y5202010,6.471459034,43.446606703,L'Argens aux Arcs,EAUF-Y5312010
EAUF-Y5215020,6.455849953,43.397174752,L'Aille à Vidauban [Le Baou],EAUF-Y5312010
EAUF-Y5235010,6.483990449,43.50451462,La Nartuby à Trans-en-Provence [CD 555],EAUF-Y5312010
EAUF-Y5305015,6.589605714,43.5033105,L'Endre au Muy,EAUF-Y5312010
EAUF-Y5312010,6.633085405,43.449731009,L'Argens à Roquebrune-sur-Argens,EAUF-Y5312010
EAUF-Y5444010,6.552562047,43.254450483,La Giscle à Cogolin [Les Ajusts],EAUF-Y5444010
EAUF-Y5514040,6.762054734,43.664602751,La Siagne à Callian [Ajustadoux],EAUF-Y5534030
EAUF-Y5515410,6.717098486,43.67723358,La Siagnole à Mons [Le Moulin],EAUF-Y5534030
EAUF-Y5534030,6.927524979,43.589431521,La Siagne à Pégomas,EAUF-Y5534030
EAUF-Y5615010,7.006488787,43.697710734,Le Loup à Tourrettes-sur-Loup [Les Vallettes],EAUF-Y5615030
EAUF-Y5615030,7.13735508,43.648218007,Le Loup à Villeneuve-Loubet [Moulin du Loup],EAUF-Y5615030
EAUF-Y6002030,6.790538718,44.122107383,Le Var à Villeneuve-d'Entraunes [Pont d'Enaux],EAUF-Y6442010
EAUF-Y6042010,6.810133942,43.949350406,Le Var à Entrevaux [Pont-levis],EAUF-Y6442010
EAUF-Y6125012,7.119242553,43.933280532,Le Var à Malaussène [Pont Auguste Dubois],EAUF-Y6442010
EAUF-Y6224010,7.105457711,44.084478277,La Tinée à Saint-Sauveur-sur-Tinée [Route Chapelle Sainte-Blaise],EAUF-Y6442010
EAUF-Y6234023,7.159497048,43.947972622,La Tinée à Tournefort [Vieux Pont],EAUF-Y6442010
EAUF-Y6334040,7.231298235,43.878709876,La Vésubie à Utelle [Pont du Cros],EAUF-Y6442010
EAUF-Y6424010,6.956427456,43.864914511,L'Esteron à Sigale [Pont du Coude],EAUF-Y6442010
EAUF-Y6434010,7.156740112,43.846296719,L'Esteron au Broc [La Clave],EAUF-Y6442010
EAUF-Y6442010,7.200026997,43.664068874,Le Var à Nice [Pont Napoléon III],EAUF-Y6442010
EAUF-Y6620003,7.516675304,43.911657332,La Roya à Breil-sur-Roya [EDF],EAUF-Y6620003
EAUF-Y6635010,7.45119483,43.877698665,La Bévéra à Sospel [Pont D 2204],EAUF-Y6635010
EAUF-Y7000002,8.976148506,42.319596161,Le Golo à Albertacce,EAUF-Y7210001
EAUF-Y7020002,9.194130312,42.400550643,Le Golo à Omessa,EAUF-Y7210001
EAUF-Y7020004,9.207220003,42.462821417,Le Golo à Morosaglia,EAUF-Y7210001
EAUF-Y7110002,9.203252476,42.477849315,L'Asco à Morosaglia,EAUF-Y7210001
EAUF-Y7110004,9.122343835,42.516903358,La Tartagine à Castifao [Hameau de Piana],EAUF-Y7210001
EAUF-Y7210001,9.371911623,42.506503239,Le Golo à Volpajola,EAUF-Y7210001
EAUF-Y7810001,8.716900755,42.393648893,Le Fango à Galéria,EAUF-Y7810001
EAUF-Y7910002,8.762929656,42.255710779,Le Porto à Ota,EAUF-Y7910002
EAUF-Y8120001,8.818555561,42.116414469,Le Liamone à Arbori [Pont de Truggia],EAUF-Y8120001
EAUF-Y8300001,8.878146314,41.997425621,La Gravona à Peri,EAUF-Y8300001
EAUF-Y8620001,8.959418165,41.81034056,Le Taravo à Zigliara [Pont d'Abra],EAUF-Y8620001
EAUF-Y8810001,9.076033259,41.725826143,Le Rizzanese à Zoza,EAUF-Y8810001
EAUF-Y9000001,9.087692629,42.263304044,La Restonica à Corte,EAUF-Y9110002
EAUF-Y9010004,9.155090353,42.304136567,Le Tavignano à Corte [Piscine],EAUF-Y9110002
EAUF-Y9020001,9.205369603,42.22412323,Le Vecchio à Venaco,EAUF-Y9110002
EAUF-Y9110002,9.379456133,42.183974119,Le Tavignano à Antisanti,EAUF-Y9110002
EAUF-Y9410001,9.260356368,42.103243804,L'U Fium'Orbu à Ghisoni [Sampolo],EAUF-Y9410001
EAUF-Y9510001,9.383211933,41.914687296,Le Travo à Solaro,EAUF-Y9510001
EAUF-Y9600001,9.370376192,41.863776037,La Solenzara à Sari-Solenzara [Canniciu],EAUF-Y9600001
BRANA-10100000,-69.9447,-4.2347,TABATINGA,BRANA-17050001
BRANA-10200000,-72.8136,-5.1389,PALMEIRAS DO JAVARI,BRANA-17050001
BRANA-10500000,-70.9056,-4.3408,ESTIRÃO DO REPOUSO,BRANA-17050001
BRANA-11200000,-69.7336,-4.3578,TERESINA,BRANA-17050001
BRANA-11400000,-68.9119,-3.4569,SÃO PAULO DE OLIVENÇA,BRANA-17050001
BRANA-11500000,-67.9356,-3.1017,SANTO ANTÔNIO DO IÇÁ,BRANA-17050001
BRANA-12100000,-68.1483,-4.6661,COLOCAÇÃO CAXIAS NOVO,BRANA-17050001
BRANA-12150000,-68.6633,-4.8967,CONCEIÇÃO (EX. ILHA DA NOVA SORTE),BRANA-17050001
BRANA-12160000,-68.3244,-4.6514,NOVO CUJUBIM,BRANA-17050001
BRANA-12210000,-68.0111,-4.5711,BARREIRA ALTA NOVA (MAROÁ),BRANA-17050001
BRANA-12240000,-67.4917,-3.3372,PORTO SEGURO,BRANA-17050001
BRANA-12360000,-72.7158,-9.4097,FOZ DO BREU,BRANA-17050001
BRANA-12370000,-72.7847,-8.9458,THAUMATURGO,BRANA-17050001
BRANA-12390000,-72.7411,-8.2672,PORTO WALTER,BRANA-17050001
BRANA-12400000,-73.6644,-7.4483,SERRA DO MOA,BRANA-17050001
BRANA-12420000,-73.1914,-7.4125,BASE SÃO SALVADOR,BRANA-17050001
BRANA-12500000,-72.6603,-7.6333,CRUZEIRO DO SUL,BRANA-17050001
BRANA-12510000,-72.0547,-7.8492,SERINGAL BOM FUTURO,BRANA-17050001
BRANA-12510500,-72.0211,-7.7994,PONTE DO RIO LIBERDADE,BRANA-17050001
BRANA-12520000,-71.6892,-7.0556,IPIXUNA,BRANA-17050001
BRANA-12530000,-71.4822,-7.9511,FAZENDA PARANACRE,BRANA-17050001
BRANA-12540000,-70.9833,-7.2667,SERINGAL SANTO AMARO,BRANA-17050001
BRANA-12550000,-69.8811,-6.6844,EIRUNEPÉ - MONTANTE,BRANA-17050001
BRANA-12590000,-70.7456,-8.1519,PONTE DE TARAUACÁ,BRANA-17050001
BRANA-12600001,-70.7153,-8.1458,TARAUACÁ - JUSANTE,BRANA-17050001
BRANA-12640000,-70.5511,-8.6858,SERINGAL SANTA HELENA,BRANA-17050001
BRANA-12650000,-70.3564,-8.1636,FEIJÓ,BRANA-17050001
BRANA-12680000,-70.0225,-7.4281,ENVIRA,BRANA-17050001
BRANA-12700000,-68.2461,-6.4403,SANTOS DUMONT,BRANA-17050001
BRANA-12840000,-66.8506,-4.8392,GAVIÃO,BRANA-17050001
BRANA-12845000,-69.4283,-1.3947,VILA BITTENCOURT,BRANA-17050001
BRANA-13150000,-63.0278,-4.0578,ITAPÉUA,BRANA-17050001
BRANA-13169900,-70.4942,-9.4342,SANTA ROSA DO PURUS - SEDE,BRANA-17050001
BRANA-13180000,-69.275,-8.8886,MANOEL URBANO,BRANA-17050001
BRANA-13300000,-68.7239,-9.3744,SERINGAL SÃO JOSÉ,BRANA-17050001
BRANA-13310000,-68.6531,-9.0678,SENA MADUREIRA,BRANA-17050001
BRANA-13405000,-68.9933,-9.1103,SERINGAL GUARANY,BRANA-17050001
BRANA-13410000,-68.5772,-9.0439,SERINGAL DA CARIDADE,BRANA-17050001
BRANA-13450000,-69.5656,-10.9436,ASSIS BRASIL,BRANA-17050001
BRANA-13470000,-68.745,-11.0178,BRASILÉIA,BRANA-17050001
BRANA-13540000,-68.7047,-10.5606,COLÔNIA DOLORES (XAPURI),BRANA-17050001
BRANA-13550000,-68.5075,-10.6511,XAPURI,BRANA-17050001
BRANA-13568000,-67.9353,-10.3886,CAPIXABA (Colocação São José),BRANA-17050001
BRANA-13572000,-68.5294,-10.005,ESPALHA (Seringal Belo Horizonte),BRANA-17050001
BRANA-13578000,-67.9639,-10.0567,RIO ROLA (Ramal do Barro Alto),BRANA-17050001
BRANA-13600002,-67.8008,-9.975,RIO BRANCO,BRANA-17050001
BRANA-13650000,-67.3969,-9.0667,FLORIANO PEIXOTO,BRANA-17050001
BRANA-13710001,-67.375,-8.6533,VALPARAÍSO - MONTANTE,BRANA-17050001
BRANA-13740000,-67.4778,-7.54,FAZENDA BORANGABA,BRANA-17050001
BRANA-13750000,-66.9997,-7.7156,SERINGAL FORTALEZA,BRANA-17050001
BRANA-13851000,-65.2322,-7.9761,SERINGAL FLORESTA,BRANA-17050001
BRANA-13870000,-64.7975,-7.2581,LÁBREA,BRANA-17050001
BRANA-13880000,-64.3858,-6.5389,CANUTAMA,BRANA-17050001
BRANA-13885000,-64.2433,-7.4644,CRISTO,BRANA-17050001
BRANA-13990000,-61.3742,-3.8989,BERURI,BRANA-17050001
BRANA-14100000,-60.6094,-3.3106,MANACAPURU,BRANA-17050001
BRANA-14110000,-66.8525,1.2153,CUCUÍ,BRANA-17050001
BRANA-14215000,-69.3844,1.7164,SÃO JOAQUIM,BRANA-17050001
BRANA-14230000,-67.5947,1.0744,MISSÃO IÇANA,BRANA-17050001
BRANA-14250000,-67.3128,0.3717,SÃO FELIPE,BRANA-17050001
BRANA-14260000,-69.1281,0.4769,UARAÇU,BRANA-17050001
BRANA-14280001,-68.5386,0.1303,TARAQUÁ,BRANA-17050001
BRANA-14300000,-69.785,0.2494,PARI CACHOEIRA,BRANA-17050001
BRANA-14310000,-69.3781,0.2094,CUNURI,BRANA-17050001
BRANA-14325000,-67.5358,-0.3444,TUMBIRA,BRANA-17050001
BRANA-14330000,-66.8022,-0.2006,CURICURIARI,BRANA-17050001
BRANA-14350000,-67.0092,-0.2461,JUSANTE DA CACHOEIRA DO CAJU,BRANA-17050001
BRANA-14380000,-66.135,0.6194,MISSÃO MATURACÁ,BRANA-17050001
BRANA-14420000,-64.8289,-0.4819,SERRINHA,BRANA-17050001
BRANA-14428000,-63.9883,0.2275,VILA CONCEIÇÃO - MONTANTE,BRANA-17050001
BRANA-14440000,-62.6219,0.8842,POSTO AJURICABA,BRANA-17050001
BRANA-14485010,-64.4431,4.0031,MISSÃO AUARIS - JUSANTE,BRANA-17050001
BRANA-14488000,-63.1692,3.5497,UAICÁS,BRANA-17050001
BRANA-14489000,-61.4222,3.3528,MARACÁ,BRANA-17050001
BRANA-14495000,-61.0367,3.4381,FAZENDA CAJUPIRANGA,BRANA-17050001
BRANA-14500000,-60.9097,3.4644,MOCIDADE,BRANA-17050001
BRANA-14515000,-60.5711,3.2078,FAZENDA PASSARÃO,BRANA-17050001
BRANA-14526000,-59.8111,3.3811,BONFIM,BRANA-17050001
BRANA-14527000,-59.8883,3.5675,PONTE DO TACUTU,BRANA-17050001
BRANA-14530000,-60.7939,4.1961,VILA SURUMU,BRANA-17050001
BRANA-14540000,-60.4706,4.6306,FAZENDA BANDEIRA BRANCA,BRANA-17050001
BRANA-14550000,-60.5289,4.1675,MALOCA DO CONTÃO,BRANA-17050001
BRANA-14558000,-60.3447,3.3178,FAZENDA PARAÍSO,BRANA-17050001
BRANA-14620000,-60.6561,2.8267,BOA VISTA,BRANA-17050001
BRANA-14650000,-62.0172,2.7317,POSTO FUNAI,BRANA-17050001
BRANA-14680001,-61.4406,2.8708,FÉ E ESPERANÇA,BRANA-17050001
BRANA-14690000,-60.9178,2.4714,MUCAJAÍ,BRANA-17050001
BRANA-14710000,-61.1236,1.8214,CARACARAÍ,BRANA-17050001
BRANA-14740000,-60.2236,1.1292,FAZENDA ANAUÁ,BRANA-17050001
BRANA-14750000,-62.2833,1.75,MISSÃO CATRIMANI,BRANA-17050001
BRANA-14840000,-61.6347,-1.4567,MOURA,BRANA-17050001
BRANA-14845000,-60.4661,0.5178,FAZENDA SÃO JOSÉ,BRANA-17050001
BRANA-14850000,-60.52,-0.8586,BASE ALALAÚ,BRANA-17050001
BRANA-15030000,-59.6478,-3.0633,JATUARANA,BRANA-17050001
BRANA-15040000,-59.8336,-3.1961,CAREIRO,BRANA-17050001
BRANA-15042000,-59.7036,-2.6989,RIO PRETO DA EVA,BRANA-17050001
BRANA-15050000,-59.3539,-15.2153,PONTES E LACERDA,BRANA-17050001
BRANA-15120001,-59.9581,-15.0092,MATO GROSSO,BRANA-17050001
BRANA-15124009,-60.53,-13.5125,CABIXI,BRANA-17050001
BRANA-15130000,-61.05,-13.4858,PIMENTEIRAS,BRANA-17050001
BRANA-15150000,-62.8992,-12.8514,PEDRAS NEGRAS,BRANA-17050001
BRANA-15200000,-64.4253,-12.4267,PRINCIPE DA BEIRA,BRANA-17050001
BRANA-15248010,-65.0433,-10.9175,BOCA DO POMPEU - JUSANTE,BRANA-17050001
BRANA-15250000,-65.3478,-10.7925,GUAJARÁ-MIRIM,BRANA-17050001
BRANA-15320002,-65.3667,-9.7053,ABUNÃ,BRANA-17050001
BRANA-15324000,-67.1831,-10.3378,PLÁCIDO DE CASTRO,BRANA-17050001
BRANA-15326000,-65.5275,-9.7847,MORADA NOVA - JUSANTE,BRANA-17050001
BRANA-15400000,-63.9169,-8.7483,PORTO VELHO,BRANA-17050001
BRANA-15430000,-63.0714,-9.9256,ARIQUEMES,BRANA-17050001
BRANA-15490000,-63.5178,-8.4522,PROSPERIDADE (EX. FOZ DO JAMARI),BRANA-17050001
BRANA-15490500,-63.7308,-10.2806,BURITIS,BRANA-17050001
BRANA-15550000,-63.7106,-8.7986,SANTA ISABEL,BRANA-17050001
BRANA-15552600,-60.8678,-11.7489,FAZENDA FLOR DO CAMPO,BRANA-17050001
BRANA-15558000,-61.1922,-11.6836,PIMENTA BUENO,BRANA-17050001
BRANA-15558500,-62.1172,-11.0017,FAZENDA APURÚ,BRANA-17050001
BRANA-15559000,-61.215,-11.6525,SÍTIO BELA VISTA,BRANA-17050001
BRANA-15560000,-61.9356,-10.8736,JI-PARANÁ,BRANA-17050001
BRANA-15565000,-62.4656,-10.4458,JARU,BRANA-17050001
BRANA-15575000,-61.9347,-9.3472,PIRATININGA,BRANA-17050001
BRANA-15580000,-62.0556,-8.9322,TABAJARA,BRANA-17050001
BRANA-15630000,-63.0183,-7.5028,HUMAITÁ,BRANA-17050001
BRANA-15650000,-62.0425,-7.9578,MALOCA TENHARIM,BRANA-17050001
BRANA-15660000,-62.6553,-7.6303,MAICI-MIRIM,BRANA-17050001
BRANA-15680000,-61.3339,-7.8533,FAZENDA BELA VISTA,BRANA-17050001
BRANA-15700000,-61.3019,-5.8167,MANICORÉ,BRANA-17050001
BRANA-15795000,-60.5761,-7.7394,LEONTINO,BRANA-17050001
BRANA-15800000,-60.5783,-7.7058,BOCA DO GUARIBA,BRANA-17050001
BRANA-15830400,-60.6711,-7.5197,VILA DO CARMO,BRANA-17050001
BRANA-15910000,-59.0422,-6.7956,SANTARÉM SUCUNDURI,BRANA-17050001
BRANA-15930000,-59.6833,-7.1014,ACARI BR-230,BRANA-17050001
BRANA-16010000,-59.3589,-2.6625,RIO URUBU,BRANA-17050001
BRANA-16030000,-58.4114,-3.1539,ITACOATIARA,BRANA-17050001
BRANA-16100000,-59.3442,-2.1061,CACHOEIRA MORENA,BRANA-17050001
BRANA-16205000,-58.5333,-1.6833,BASE SIDERAMA - JUSANTE,BRANA-17050001
BRANA-16368000,-57.8269,-1.4381,MINERAÇÃO CAIMA,BRANA-17050001
BRANA-16430000,-57.0431,-0.9978,GARGANTA,BRANA-17050001
BRANA-16440000,-57.1639,-0.9497,ALDEIA DO CHAPÉU,BRANA-17050001
BRANA-16460000,-57.0614,-1.065,CARAMUJO,BRANA-17050001
BRANA-16500000,-57.0569,-1.1006,ESTIRÃO DA ANGÉLICA,BRANA-17050001
BRANA-16661000,-56.8519,-1.3706,TABULEIRO - REBIO TROMBETAS,BRANA-17050001
BRANA-17050001,-55.5131,-1.9192,ÓBIDOS,BRANA-17050001
BRANA-17090000,-54.8728,-1.5031,BOCA DO INFERNO,BRANA-17090000
BRANA-17091000,-59.0078,-13.4608,FAZENDA TUCUNARÉ,BRANA-17710000
BRANA-17092800,-58.1853,-13.0264,ALDEIA SACRE II,BRANA-17710000
BRANA-17093000,-58.3428,-11.3583,FONTANILHAS,BRANA-17710000
BRANA-17095000,-58.0481,-11.7181,FAZENDA TOMBADOR,BRANA-17710000
BRANA-17120000,-57.4236,-11.5367,PORTO DOS GAÚCHOS,BRANA-17710000
BRANA-17122000,-57.7272,-10.8231,RIO DOS PEIXES,BRANA-17710000
BRANA-17123000,-58.0042,-10.6392,RIO ARINOS,BRANA-17710000
BRANA-17130000,-58.2808,-7.7311,FOZ DO JURUENA,BRANA-17710000
BRANA-17200000,-55.3347,-13.5575,PORTO RONCADOR,BRANA-17710000
BRANA-17210000,-55.7928,-12.6742,TELES PIRES,BRANA-17710000
BRANA-17340000,-55.5706,-10.1133,INDECO,BRANA-17710000
BRANA-17343000,-54.9708,-10.2194,ESTRADA CUIABÁ - SANTARÉM,BRANA-17710000
BRANA-17350000,-54.8858,-9.8172,CACHIMBO,BRANA-17710000
BRANA-17380000,-56.0194,-9.6406,JUSANTE FOZ PEIXOTO DE AZEVEDO,BRANA-17710000
BRANA-17420000,-57.9503,-7.6147,TRÊS MARIAS,BRANA-17710000
BRANA-17430000,-58.1553,-7.3397,BARRA DO SÃO MANUEL,BRANA-17710000
BRANA-17675000,-55.7725,-6.2575,JARDIM DO OURO,BRANA-17710000
BRANA-17680000,-55.87,-5.4556,JAMANXIM,BRANA-17710000
BRANA-17710000,-56.325,-4.6156,BUBURÉ,BRANA-17710000
BRANA-18200000,-54.3972,-1.7789,ARAPARI,BRANA-18200000
BRANA-18250000,-53.5542,-3.6772,URUARÁ,BRANA-18250000
BRANA-18409000,-53.9986,-14.6111,PASSAGEM DA BR-309,BRANA-18460000
BRANA-18415000,-53.0761,-13.5692,POUSADA MATRINXA,BRANA-18460000
BRANA-18420000,-54.4453,-13.1408,FAZENDA ITAGUAÇU,BRANA-18460000
BRANA-18421000,-54.1383,-12.3692,FOZ RONURO,BRANA-18460000
BRANA-18422000,-54.4767,-11.1272,RIACHO DE DEUS,BRANA-18460000
BRANA-18428000,-52.0589,-12.6219,SANTA CRUZ DO SUIA,BRANA-18460000
BRANA-18435000,-52.1833,-10.5547,RIO COMANDANTE FONTOURA,BRANA-18460000
BRANA-18460000,-51.9953,-6.7358,BOA SORTE,BRANA-18460000
BRANA-18480000,-51.4603,-8.3269,FAZENDA RIO DOURADO,BRANA-18500000
BRANA-18500000,-51.7736,-6.7453,BOA ESPERANÇA,BRANA-18500000
BRANA-18590000,-54.0836,-6.1872,MANOEL JORGE  (TERRA PRETA),BRANA-18600000
BRANA-18600000,-54.2456,-5.6967,LARANJEIRAS,BRANA-18600000
BRANA-18650000,-54.5208,-5.65,CAJUEIRO,BRANA-18650000
BRANA-18880000,-51.5675,-3.7314,FAZENDA CIPAÚBA,BRANA-18880000
